vertrag_id,partner_id,rolle,anteil_pct
VTR-00002718,PTR-00000811,VERSICHERUNGSNEHMER,
VTR-00002719,PTR-00000833,VERSICHERUNGSNEHMER,
VTR-00002720,PTR-00000970,VERSICHERUNGSNEHMER,
VTR-00002720,PTR-00000971,MITVERSICHERT,
VTR-00002721,PTR-00000031,VERSICHERUNGSNEHMER,
VTR-00002722,PTR-00000513,VERSICHERUNGSNEHMER,
VTR-00002722,PTR-00000514,MITVERSICHERT,
VTR-00002722,PTR-00000515,MITVERSICHERT,
VTR-00002722,PTR-00000516,MITVERSICHERT,
VTR-00002723,PTR-00000173,VERSICHERUNGSNEHMER,
VTR-00002723,PTR-00000174,MITVERSICHERT,
VTR-00002723,PTR-00000175,MITVERSICHERT,
VTR-00002723,PTR-00000176,MITVERSICHERT,
VTR-00002724,PTR-00000861,VERSICHERUNGSNEHMER,
VTR-00002725,PTR-00000574,VERSICHERUNGSNEHMER,
VTR-00002726,PTR-00000881,VERSICHERUNGSNEHMER,
VTR-00002726,PTR-00000882,MITVERSICHERT,
VTR-00002726,PTR-00000883,MITVERSICHERT,
VTR-00002726,PTR-00000884,MITVERSICHERT,
VTR-00002726,PTR-00000885,MITVERSICHERT,
VTR-00002727,PTR-00000549,VERSICHERUNGSNEHMER,
VTR-00002727,PTR-00000550,MITVERSICHERT,
VTR-00002727,PTR-00000551,MITVERSICHERT,
VTR-00002727,PTR-00000552,MITVERSICHERT,
VTR-00002728,PTR-00000979,VERSICHERUNGSNEHMER,
VTR-00002728,PTR-00000980,MITVERSICHERT,
VTR-00002729,PTR-00000813,VERSICHERUNGSNEHMER,
VTR-00002730,PTR-00000920,VERSICHERUNGSNEHMER,
VTR-00002731,PTR-00000265,VERSICHERUNGSNEHMER,
VTR-00002731,PTR-00000266,MITVERSICHERT,
VTR-00002732,PTR-00000534,VERSICHERUNGSNEHMER,
VTR-00002733,PTR-00000112,VERSICHERUNGSNEHMER,
VTR-00002733,PTR-00000113,MITVERSICHERT,
VTR-00002734,PTR-00000954,VERSICHERUNGSNEHMER,
VTR-00002734,PTR-00000955,MITVERSICHERT,
VTR-00002734,PTR-00000956,MITVERSICHERT,
VTR-00002734,PTR-00000957,MITVERSICHERT,
VTR-00002734,PTR-00000958,MITVERSICHERT,
VTR-00002735,PTR-00000758,VERSICHERUNGSNEHMER,
VTR-00002735,PTR-00000759,MITVERSICHERT,
VTR-00002735,PTR-00000760,MITVERSICHERT,
VTR-00002736,PTR-00000438,VERSICHERUNGSNEHMER,
VTR-00002736,PTR-00000439,MITVERSICHERT,
VTR-00002737,PTR-00000170,VERSICHERUNGSNEHMER,
VTR-00002738,PTR-00000411,VERSICHERUNGSNEHMER,
VTR-00002738,PTR-00000412,MITVERSICHERT,
VTR-00002739,PTR-00000102,VERSICHERUNGSNEHMER,
VTR-00002740,PTR-00000397,VERSICHERUNGSNEHMER,
VTR-00002740,PTR-00000398,MITVERSICHERT,
VTR-00002740,PTR-00000399,MITVERSICHERT,
VTR-00002741,PTR-00000942,VERSICHERUNGSNEHMER,
VTR-00002742,PTR-00000227,VERSICHERUNGSNEHMER,
VTR-00002742,PTR-00000228,MITVERSICHERT,
VTR-00002743,PTR-00000372,VERSICHERUNGSNEHMER,
VTR-00002743,PTR-00000373,MITVERSICHERT,
VTR-00002744,PTR-00000490,VERSICHERUNGSNEHMER,
VTR-00002744,PTR-00000491,MITVERSICHERT,
VTR-00002744,PTR-00000492,MITVERSICHERT,
VTR-00002744,PTR-00000493,MITVERSICHERT,
VTR-00002744,PTR-00000494,MITVERSICHERT,
VTR-00002745,PTR-00000643,VERSICHERUNGSNEHMER,
VTR-00002745,PTR-00000644,MITVERSICHERT,
VTR-00002745,PTR-00000645,MITVERSICHERT,
VTR-00002745,PTR-00000646,MITVERSICHERT,
VTR-00002746,PTR-00000472,VERSICHERUNGSNEHMER,
VTR-00002746,PTR-00000473,MITVERSICHERT,
VTR-00002746,PTR-00000474,MITVERSICHERT,
VTR-00002746,PTR-00000475,MITVERSICHERT,
VTR-00002746,PTR-00000476,MITVERSICHERT,
VTR-00002747,PTR-00000879,VERSICHERUNGSNEHMER,
VTR-00002747,PTR-00000880,MITVERSICHERT,
VTR-00002748,PTR-00000155,VERSICHERUNGSNEHMER,
VTR-00002749,PTR-00000068,VERSICHERUNGSNEHMER,
VTR-00002749,PTR-00000069,MITVERSICHERT,
VTR-00002750,PTR-00000152,VERSICHERUNGSNEHMER,
VTR-00002751,PTR-00000583,VERSICHERUNGSNEHMER,
VTR-00002751,PTR-00000584,MITVERSICHERT,
VTR-00002751,PTR-00000585,MITVERSICHERT,
VTR-00002751,PTR-00000586,MITVERSICHERT,
VTR-00002752,PTR-00000290,VERSICHERUNGSNEHMER,
VTR-00002752,PTR-00000291,MITVERSICHERT,
VTR-00002752,PTR-00000292,MITVERSICHERT,
VTR-00002752,PTR-00000293,MITVERSICHERT,
VTR-00002752,PTR-00000294,MITVERSICHERT,
VTR-00002753,PTR-00000951,VERSICHERUNGSNEHMER,
VTR-00002754,PTR-00000380,VERSICHERUNGSNEHMER,
VTR-00002754,PTR-00000381,MITVERSICHERT,
VTR-00002754,PTR-00000382,MITVERSICHERT,
VTR-00002754,PTR-00000383,MITVERSICHERT,
VTR-00002755,PTR-00000273,VERSICHERUNGSNEHMER,
VTR-00002756,PTR-00000043,VERSICHERUNGSNEHMER,
VTR-00002756,PTR-00000044,MITVERSICHERT,
VTR-00002756,PTR-00000045,MITVERSICHERT,
VTR-00002756,PTR-00000046,MITVERSICHERT,
VTR-00002757,PTR-00000897,VERSICHERUNGSNEHMER,
VTR-00002757,PTR-00000898,MITVERSICHERT,
VTR-00002758,PTR-00000217,VERSICHERUNGSNEHMER,
VTR-00002758,PTR-00000218,MITVERSICHERT,
VTR-00002758,PTR-00000219,MITVERSICHERT,
VTR-00002759,PTR-00000767,VERSICHERUNGSNEHMER,
VTR-00002760,PTR-00000096,VERSICHERUNGSNEHMER,
VTR-00002761,PTR-00000788,VERSICHERUNGSNEHMER,
VTR-00002762,PTR-00000907,VERSICHERUNGSNEHMER,
VTR-00002763,PTR-00000858,VERSICHERUNGSNEHMER,
VTR-00002764,PTR-00000326,VERSICHERUNGSNEHMER,
VTR-00002765,PTR-00000653,VERSICHERUNGSNEHMER,
VTR-00002766,PTR-00000909,VERSICHERUNGSNEHMER,
VTR-00002767,PTR-00000793,VERSICHERUNGSNEHMER,
VTR-00002768,PTR-00000676,VERSICHERUNGSNEHMER,
VTR-00002769,PTR-00000707,VERSICHERUNGSNEHMER,
VTR-00002770,PTR-00000982,VERSICHERUNGSNEHMER,
VTR-00002771,PTR-00000856,VERSICHERUNGSNEHMER,
VTR-00002772,PTR-00000310,VERSICHERUNGSNEHMER,
VTR-00002773,PTR-00000694,VERSICHERUNGSNEHMER,
VTR-00002774,PTR-00000359,VERSICHERUNGSNEHMER,
VTR-00002775,PTR-00000541,VERSICHERUNGSNEHMER,
VTR-00002776,PTR-00000982,VERSICHERUNGSNEHMER,
VTR-00002777,PTR-00000437,VERSICHERUNGSNEHMER,
VTR-00002778,PTR-00000053,VERSICHERUNGSNEHMER,
VTR-00002779,PTR-00000378,VERSICHERUNGSNEHMER,
VTR-00002780,PTR-00000518,VERSICHERUNGSNEHMER,
VTR-00002781,PTR-00000907,VERSICHERUNGSNEHMER,
VTR-00002782,PTR-00000664,VERSICHERUNGSNEHMER,
VTR-00002783,PTR-00000526,VERSICHERUNGSNEHMER,
VTR-00002784,PTR-00000590,VERSICHERUNGSNEHMER,
VTR-00002785,PTR-00000518,VERSICHERUNGSNEHMER,
VTR-00002786,PTR-00000326,VERSICHERUNGSNEHMER,
VTR-00002787,PTR-00000926,VERSICHERUNGSNEHMER,
VTR-00002788,PTR-00000545,VERSICHERUNGSNEHMER,
VTR-00002789,PTR-00000701,VERSICHERUNGSNEHMER,
VTR-00002790,PTR-00000579,VERSICHERUNGSNEHMER,
VTR-00002791,PTR-00000729,VERSICHERUNGSNEHMER,
VTR-00002792,PTR-00000236,VERSICHERUNGSNEHMER,
VTR-00002793,PTR-00000234,VERSICHERUNGSNEHMER,
VTR-00002794,PTR-00000656,VERSICHERUNGSNEHMER,
VTR-00002795,PTR-00000590,VERSICHERUNGSNEHMER,
VTR-00002796,PTR-00000053,VERSICHERUNGSNEHMER,
VTR-00002797,PTR-00000701,VERSICHERUNGSNEHMER,
VTR-00002798,PTR-00000793,VERSICHERUNGSNEHMER,
VTR-00002799,PTR-00000618,VERSICHERUNGSNEHMER,
VTR-00002800,PTR-00000791,VERSICHERUNGSNEHMER,
VTR-00002801,PTR-00000576,VERSICHERUNGSNEHMER,
VTR-00002802,PTR-00000137,VERSICHERUNGSNEHMER,
VTR-00002803,PTR-00000780,VERSICHERUNGSNEHMER,
VTR-00002804,PTR-00000269,VERSICHERUNGSNEHMER,
VTR-00002805,PTR-00000705,VERSICHERUNGSNEHMER,
VTR-00002806,PTR-00000785,VERSICHERUNGSNEHMER,
VTR-00002807,PTR-00000285,VERSICHERUNGSNEHMER,
VTR-00002808,PTR-00000780,VERSICHERUNGSNEHMER,
VTR-00002809,PTR-00000656,VERSICHERUNGSNEHMER,
VTR-00002810,PTR-00000234,VERSICHERUNGSNEHMER,
VTR-00002811,PTR-00000849,VERSICHERUNGSNEHMER,
VTR-00002812,PTR-00000905,VERSICHERUNGSNEHMER,
VTR-00002813,PTR-00000336,VERSICHERUNGSNEHMER,
VTR-00002814,PTR-00000909,VERSICHERUNGSNEHMER,
VTR-00002815,PTR-00000856,VERSICHERUNGSNEHMER,
VTR-00002816,PTR-00000488,VERSICHERUNGSNEHMER,
VTR-00002817,PTR-00000664,VERSICHERUNGSNEHMER,
VTR-00002818,PTR-00000431,VERSICHERUNGSNEHMER,
VTR-00002819,PTR-00000849,VERSICHERUNGSNEHMER,
VTR-00002820,PTR-00000408,VERSICHERUNGSNEHMER,
VTR-00002821,PTR-00000798,VERSICHERUNGSNEHMER,
VTR-00002822,PTR-00000982,VERSICHERUNGSNEHMER,
VTR-00002823,PTR-00000926,VERSICHERUNGSNEHMER,
VTR-00002824,PTR-00000367,VERSICHERUNGSNEHMER,
VTR-00002825,PTR-00000856,VERSICHERUNGSNEHMER,
VTR-00002826,PTR-00000243,VERSICHERUNGSNEHMER,
VTR-00002827,PTR-00000764,VERSICHERUNGSNEHMER,
VTR-00002828,PTR-00000858,VERSICHERUNGSNEHMER,
VTR-00002829,PTR-00000314,VERSICHERUNGSNEHMER,
VTR-00002830,PTR-00000788,VERSICHERUNGSNEHMER,
VTR-00002831,PTR-00000259,VERSICHERUNGSNEHMER,
VTR-00002832,PTR-00000777,VERSICHERUNGSNEHMER,
VTR-00002833,PTR-00000707,VERSICHERUNGSNEHMER,
VTR-00002834,PTR-00000269,VERSICHERUNGSNEHMER,
VTR-00002835,PTR-00000545,VERSICHERUNGSNEHMER,
VTR-00002836,PTR-00000900,VERSICHERUNGSNEHMER,
VTR-00002837,PTR-00000777,VERSICHERUNGSNEHMER,
VTR-00002838,PTR-00000437,VERSICHERUNGSNEHMER,
VTR-00002839,PTR-00000796,VERSICHERUNGSNEHMER,
VTR-00002840,PTR-00000798,VERSICHERUNGSNEHMER,
VTR-00002841,PTR-00000437,VERSICHERUNGSNEHMER,
VTR-00002842,PTR-00000526,VERSICHERUNGSNEHMER,
VTR-00002843,PTR-00000333,VERSICHERUNGSNEHMER,
VTR-00002844,PTR-00000284,VERSICHERUNGSNEHMER,
VTR-00002845,PTR-00000518,VERSICHERUNGSNEHMER,
VTR-00002846,PTR-00000653,VERSICHERUNGSNEHMER,
VTR-00002847,PTR-00000518,VERSICHERUNGSNEHMER,
VTR-00002848,PTR-00000588,VERSICHERUNGSNEHMER,
VTR-00002849,PTR-00000858,VERSICHERUNGSNEHMER,
VTR-00002850,PTR-00000618,VERSICHERUNGSNEHMER,
VTR-00002851,PTR-00000243,VERSICHERUNGSNEHMER,
VTR-00002852,PTR-00000310,VERSICHERUNGSNEHMER,
VTR-00002853,PTR-00000367,VERSICHERUNGSNEHMER,
VTR-00002854,PTR-00000832,VERSICHERUNGSNEHMER,
VTR-00002855,PTR-00000588,VERSICHERUNGSNEHMER,
VTR-00002856,PTR-00000236,VERSICHERUNGSNEHMER,
VTR-00002857,PTR-00000314,VERSICHERUNGSNEHMER,
VTR-00002858,PTR-00000590,VERSICHERUNGSNEHMER,
VTR-00002859,PTR-00000157,VERSICHERUNGSNEHMER,
VTR-00002860,PTR-00000541,VERSICHERUNGSNEHMER,
VTR-00002861,PTR-00000359,VERSICHERUNGSNEHMER,
VTR-00002862,PTR-00000284,VERSICHERUNGSNEHMER,
VTR-00002863,PTR-00000157,VERSICHERUNGSNEHMER,
VTR-00002864,PTR-00000285,VERSICHERUNGSNEHMER,
VTR-00002865,PTR-00000791,VERSICHERUNGSNEHMER,
VTR-00002866,PTR-00000367,VERSICHERUNGSNEHMER,
VTR-00002867,PTR-00000408,VERSICHERUNGSNEHMER,
VTR-00002868,PTR-00000431,VERSICHERUNGSNEHMER,
VTR-00002869,PTR-00000791,VERSICHERUNGSNEHMER,
VTR-00002870,PTR-00000798,VERSICHERUNGSNEHMER,
VTR-00002871,PTR-00000705,VERSICHERUNGSNEHMER,
VTR-00002872,PTR-00000541,VERSICHERUNGSNEHMER,
VTR-00002873,PTR-00000780,VERSICHERUNGSNEHMER,
VTR-00002874,PTR-00000336,VERSICHERUNGSNEHMER,
VTR-00002875,PTR-00000764,VERSICHERUNGSNEHMER,
VTR-00002876,PTR-00000590,VERSICHERUNGSNEHMER,
VTR-00002877,PTR-00000526,VERSICHERUNGSNEHMER,
VTR-00002878,PTR-00000909,VERSICHERUNGSNEHMER,
VTR-00002879,PTR-00000832,VERSICHERUNGSNEHMER,
VTR-00002880,PTR-00000053,VERSICHERUNGSNEHMER,
VTR-00002881,PTR-00000285,VERSICHERUNGSNEHMER,
VTR-00002882,PTR-00000576,VERSICHERUNGSNEHMER,
VTR-00002883,PTR-00000269,VERSICHERUNGSNEHMER,
VTR-00002884,PTR-00000982,VERSICHERUNGSNEHMER,
VTR-00002885,PTR-00000975,VERSICHERUNGSNEHMER,
VTR-00002886,PTR-00000035,VERSICHERUNGSNEHMER,
VTR-00002887,PTR-00000591,VERSICHERUNGSNEHMER,
VTR-00002888,PTR-00000729,VERSICHERUNGSNEHMER,
VTR-00002889,PTR-00000334,VERSICHERUNGSNEHMER,
VTR-00002890,PTR-00000305,VERSICHERUNGSNEHMER,
VTR-00002891,PTR-00000777,VERSICHERUNGSNEHMER,
VTR-00002892,PTR-00000815,VERSICHERUNGSNEHMER,
VTR-00002893,PTR-00000356,VERSICHERUNGSNEHMER,
VTR-00002894,PTR-00000845,VERSICHERUNGSNEHMER,
VTR-00002895,PTR-00000431,VERSICHERUNGSNEHMER,
VTR-00002896,PTR-00000473,VERSICHERUNGSNEHMER,
VTR-00002897,PTR-00000215,VERSICHERUNGSNEHMER,
VTR-00002898,PTR-00000879,VERSICHERUNGSNEHMER,
VTR-00002899,PTR-00000959,VERSICHERUNGSNEHMER,
VTR-00002900,PTR-00000890,VERSICHERUNGSNEHMER,
VTR-00002901,PTR-00000703,VERSICHERUNGSNEHMER,
VTR-00002901,PTR-00000703,VERSICHERTE_PERSON,
VTR-00002901,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002902,PTR-00000925,VERSICHERUNGSNEHMER,
VTR-00002902,PTR-00000925,VERSICHERTE_PERSON,
VTR-00002902,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002904,PTR-00000771,VERSICHERUNGSNEHMER,
VTR-00002904,PTR-00000771,VERSICHERTE_PERSON,
VTR-00002904,PTR-00000772,BEGUENSTIGT,100.0
VTR-00002906,PTR-00000128,VERSICHERUNGSNEHMER,
VTR-00002906,PTR-00000128,VERSICHERTE_PERSON,
VTR-00002906,PTR-00000129,BEGUENSTIGT,100.0
VTR-00002907,PTR-00000807,VERSICHERUNGSNEHMER,
VTR-00002907,PTR-00000807,VERSICHERTE_PERSON,
VTR-00002907,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002908,PTR-00000839,VERSICHERUNGSNEHMER,
VTR-00002908,PTR-00000839,VERSICHERTE_PERSON,
VTR-00002908,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002909,PTR-00000767,VERSICHERUNGSNEHMER,
VTR-00002909,PTR-00000767,VERSICHERTE_PERSON,
VTR-00002909,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002910,PTR-00000950,VERSICHERUNGSNEHMER,
VTR-00002910,PTR-00000950,VERSICHERTE_PERSON,
VTR-00002910,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002911,PTR-00000715,VERSICHERUNGSNEHMER,
VTR-00002911,PTR-00000715,VERSICHERTE_PERSON,
VTR-00002911,PTR-00000716,BEGUENSTIGT,100.0
VTR-00002913,PTR-00000671,VERSICHERUNGSNEHMER,
VTR-00002913,PTR-00000671,VERSICHERTE_PERSON,
VTR-00002913,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002914,PTR-00000315,VERSICHERUNGSNEHMER,
VTR-00002914,PTR-00000315,VERSICHERTE_PERSON,
VTR-00002914,PTR-00000316,BEGUENSTIGT,100.0
VTR-00002915,PTR-00000901,VERSICHERUNGSNEHMER,
VTR-00002915,PTR-00000901,VERSICHERTE_PERSON,
VTR-00002915,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002916,PTR-00000081,VERSICHERUNGSNEHMER,
VTR-00002916,PTR-00000081,VERSICHERTE_PERSON,
VTR-00002916,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002917,PTR-00000069,VERSICHERUNGSNEHMER,
VTR-00002917,PTR-00000069,VERSICHERTE_PERSON,
VTR-00002917,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002918,PTR-00000862,VERSICHERUNGSNEHMER,
VTR-00002918,PTR-00000862,VERSICHERTE_PERSON,
VTR-00002918,PTR-00000863,BEGUENSTIGT,100.0
VTR-00002919,PTR-00000395,VERSICHERUNGSNEHMER,
VTR-00002919,PTR-00000395,VERSICHERTE_PERSON,
VTR-00002919,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002920,PTR-00000975,VERSICHERUNGSNEHMER,
VTR-00002920,PTR-00000975,VERSICHERTE_PERSON,
VTR-00002920,PTR-00000976,BEGUENSTIGT,50.0
VTR-00002920,PTR-00000977,BEGUENSTIGT,25.0
VTR-00002920,PTR-00000978,BEGUENSTIGT,25.0
VTR-00002921,PTR-00000073,VERSICHERUNGSNEHMER,
VTR-00002921,PTR-00000073,VERSICHERTE_PERSON,
VTR-00002921,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002922,PTR-00000141,VERSICHERUNGSNEHMER,
VTR-00002922,PTR-00000141,VERSICHERTE_PERSON,
VTR-00002922,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002923,PTR-00000781,VERSICHERUNGSNEHMER,
VTR-00002923,PTR-00000781,VERSICHERTE_PERSON,
VTR-00002923,PTR-00000782,BEGUENSTIGT,50.0
VTR-00002923,PTR-00000783,BEGUENSTIGT,50.0
VTR-00002924,PTR-00000597,VERSICHERUNGSNEHMER,
VTR-00002924,PTR-00000597,VERSICHERTE_PERSON,
VTR-00002924,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002925,PTR-00000855,VERSICHERUNGSNEHMER,
VTR-00002925,PTR-00000855,VERSICHERTE_PERSON,
VTR-00002925,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002926,PTR-00000217,VERSICHERUNGSNEHMER,
VTR-00002926,PTR-00000217,VERSICHERTE_PERSON,
VTR-00002926,PTR-00000218,BEGUENSTIGT,50.0
VTR-00002926,PTR-00000219,BEGUENSTIGT,50.0
VTR-00002927,PTR-00000703,VERSICHERUNGSNEHMER,
VTR-00002927,PTR-00000703,VERSICHERTE_PERSON,
VTR-00002927,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002928,PTR-00000984,VERSICHERUNGSNEHMER,
VTR-00002928,PTR-00000984,VERSICHERTE_PERSON,
VTR-00002928,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002929,PTR-00000025,VERSICHERUNGSNEHMER,
VTR-00002929,PTR-00000025,VERSICHERTE_PERSON,
VTR-00002929,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002930,PTR-00000432,VERSICHERUNGSNEHMER,
VTR-00002930,PTR-00000432,VERSICHERTE_PERSON,
VTR-00002930,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002931,PTR-00000444,VERSICHERUNGSNEHMER,
VTR-00002931,PTR-00000444,VERSICHERTE_PERSON,
VTR-00002931,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002932,PTR-00000689,VERSICHERUNGSNEHMER,
VTR-00002932,PTR-00000689,VERSICHERTE_PERSON,
VTR-00002932,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002933,PTR-00000560,VERSICHERUNGSNEHMER,
VTR-00002933,PTR-00000560,VERSICHERTE_PERSON,
VTR-00002933,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002934,PTR-00000115,VERSICHERUNGSNEHMER,
VTR-00002934,PTR-00000115,VERSICHERTE_PERSON,
VTR-00002934,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002935,PTR-00000903,VERSICHERUNGSNEHMER,
VTR-00002935,PTR-00000903,VERSICHERTE_PERSON,
VTR-00002935,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002936,PTR-00000316,VERSICHERUNGSNEHMER,
VTR-00002936,PTR-00000316,VERSICHERTE_PERSON,
VTR-00002936,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002937,PTR-00000027,VERSICHERUNGSNEHMER,
VTR-00002937,PTR-00000027,VERSICHERTE_PERSON,
VTR-00002937,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002938,PTR-00000985,VERSICHERUNGSNEHMER,
VTR-00002938,PTR-00000985,VERSICHERTE_PERSON,
VTR-00002938,PTR-00000986,BEGUENSTIGT,100.0
VTR-00002939,PTR-00000589,VERSICHERUNGSNEHMER,
VTR-00002939,PTR-00000589,VERSICHERTE_PERSON,
VTR-00002939,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002940,PTR-00000085,VERSICHERUNGSNEHMER,
VTR-00002940,PTR-00000085,VERSICHERTE_PERSON,
VTR-00002940,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002941,PTR-00000573,VERSICHERUNGSNEHMER,
VTR-00002941,PTR-00000573,VERSICHERTE_PERSON,
VTR-00002941,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002942,PTR-00000339,VERSICHERUNGSNEHMER,
VTR-00002942,PTR-00000339,VERSICHERTE_PERSON,
VTR-00002942,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002943,PTR-00000731,VERSICHERUNGSNEHMER,
VTR-00002943,PTR-00000731,VERSICHERTE_PERSON,
VTR-00002943,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002944,PTR-00000075,VERSICHERUNGSNEHMER,
VTR-00002944,PTR-00000075,VERSICHERTE_PERSON,
VTR-00002944,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002945,PTR-00000786,VERSICHERUNGSNEHMER,
VTR-00002945,PTR-00000786,VERSICHERTE_PERSON,
VTR-00002945,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002946,PTR-00000328,VERSICHERUNGSNEHMER,
VTR-00002946,PTR-00000328,VERSICHERTE_PERSON,
VTR-00002946,PTR-00000329,BEGUENSTIGT,50.0
VTR-00002946,PTR-00000330,BEGUENSTIGT,16.67
VTR-00002946,PTR-00000331,BEGUENSTIGT,16.67
VTR-00002946,PTR-00000332,BEGUENSTIGT,16.67
VTR-00002947,PTR-00000586,VERSICHERUNGSNEHMER,
VTR-00002947,PTR-00000586,VERSICHERTE_PERSON,
VTR-00002947,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002948,PTR-00000997,VERSICHERUNGSNEHMER,
VTR-00002948,PTR-00000997,VERSICHERTE_PERSON,
VTR-00002948,PTR-00000998,BEGUENSTIGT,50.0
VTR-00002948,PTR-00000999,BEGUENSTIGT,50.0
VTR-00002949,PTR-00000076,VERSICHERUNGSNEHMER,
VTR-00002949,PTR-00000076,VERSICHERTE_PERSON,
VTR-00002949,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002950,PTR-00000309,VERSICHERUNGSNEHMER,
VTR-00002950,PTR-00000309,VERSICHERTE_PERSON,
VTR-00002950,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002951,PTR-00000575,VERSICHERUNGSNEHMER,
VTR-00002951,PTR-00000575,VERSICHERTE_PERSON,
VTR-00002951,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002952,PTR-00000469,VERSICHERUNGSNEHMER,
VTR-00002952,PTR-00000469,VERSICHERTE_PERSON,
VTR-00002952,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002953,PTR-00000092,VERSICHERUNGSNEHMER,
VTR-00002953,PTR-00000092,VERSICHERTE_PERSON,
VTR-00002953,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002954,PTR-00000998,VERSICHERUNGSNEHMER,
VTR-00002954,PTR-00000998,VERSICHERTE_PERSON,
VTR-00002954,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002955,PTR-00000918,VERSICHERUNGSNEHMER,
VTR-00002955,PTR-00000918,VERSICHERTE_PERSON,
VTR-00002955,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002956,PTR-00000081,VERSICHERUNGSNEHMER,
VTR-00002956,PTR-00000081,VERSICHERTE_PERSON,
VTR-00002956,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002957,PTR-00000134,VERSICHERUNGSNEHMER,
VTR-00002957,PTR-00000134,VERSICHERTE_PERSON,
VTR-00002957,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002958,PTR-00000913,VERSICHERUNGSNEHMER,
VTR-00002958,PTR-00000913,VERSICHERTE_PERSON,
VTR-00002958,PTR-00000914,BEGUENSTIGT,50.0
VTR-00002958,PTR-00000915,BEGUENSTIGT,50.0
VTR-00002959,PTR-00000608,VERSICHERUNGSNEHMER,
VTR-00002959,PTR-00000608,VERSICHERTE_PERSON,
VTR-00002959,PTR-00000609,BEGUENSTIGT,100.0
VTR-00002960,PTR-00000458,VERSICHERUNGSNEHMER,
VTR-00002960,PTR-00000458,VERSICHERTE_PERSON,
VTR-00002960,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002961,PTR-00000136,VERSICHERUNGSNEHMER,
VTR-00002961,PTR-00000136,VERSICHERTE_PERSON,
VTR-00002961,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002962,PTR-00000898,VERSICHERUNGSNEHMER,
VTR-00002962,PTR-00000898,VERSICHERTE_PERSON,
VTR-00002962,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002963,PTR-00000876,VERSICHERUNGSNEHMER,
VTR-00002963,PTR-00000876,VERSICHERTE_PERSON,
VTR-00002963,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
