curated_id,quellsystem,quell_id,match_methode,match_score,gueltig_von,gueltig_bis,bemerkung
PTR-00000603,VERA,10000246,MIGRATIONSLOG,1.0,2007-12-01,2025-11-15,in beiden Altsystemen
PTR-00000608,VERA,10000247,MIGRATIONSLOG,1.0,2003-04-01,2025-11-15,
PTR-00000609,VERA,10000248,MIGRATIONSLOG,1.0,1992-10-01,2025-11-15,
PTR-00000611,VERA,10000249,MIGRATIONSLOG,1.0,1997-09-01,2025-11-15,in beiden Altsystemen
PTR-00000612,VERA,10000250,MIGRATIONSLOG,1.0,2023-03-01,2025-11-15,in beiden Altsystemen
PTR-00000616,VERA,10000251,MIGRATIONSLOG,1.0,2016-09-01,2025-11-15,in beiden Altsystemen
PTR-00000617,VERA,10000252,MIGRATIONSLOG,1.0,2022-07-01,2025-11-15,
PTR-00000619,VERA,10000253,MIGRATIONSLOG,1.0,2013-10-01,2025-11-15,in beiden Altsystemen
PTR-00000620,VERA,10000254,MIGRATIONSLOG,1.0,2009-10-01,2025-11-15,in beiden Altsystemen
PTR-00000621,VERA,10000255,MIGRATIONSLOG,1.0,2012-02-01,2025-11-15,in beiden Altsystemen
PTR-00000622,VERA,10000256,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000623,VERA,10000257,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000624,VERA,10000258,MIGRATIONSLOG,1.0,2006-09-01,2025-11-15,in beiden Altsystemen
PTR-00000625,VERA,10000259,MIGRATIONSLOG,1.0,2016-04-01,2025-11-15,in beiden Altsystemen
PTR-00000626,VERA,10000260,PROBABILISTISCH,0.86,2005-07-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000631,VERA,10000261,MIGRATIONSLOG,1.0,1999-08-01,2025-11-15,in beiden Altsystemen
PTR-00000632,VERA,10000262,PROBABILISTISCH,0.87,2005-11-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000633,VERA,10000263,PROBABILISTISCH,0.93,2015-10-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000634,VERA,10000264,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000635,VERA,10000265,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000642,VERA,10000266,PROBABILISTISCH,0.92,1996-04-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000644,VERA,10000267,MIGRATIONSLOG,1.0,2015-03-01,2025-11-15,in beiden Altsystemen
PTR-00000649,VERA,10000268,PROBABILISTISCH,0.86,2013-04-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000652,VERA,10000269,MIGRATIONSLOG,1.0,2004-05-01,2025-11-15,
PTR-00000658,VERA,10000270,MIGRATIONSLOG,1.0,2011-07-01,2025-11-15,
PTR-00000662,VERA,10000271,MIGRATIONSLOG,1.0,2018-02-01,2025-11-15,in beiden Altsystemen
PTR-00000663,VERA,10000272,MIGRATIONSLOG,1.0,2014-10-01,2025-11-15,
PTR-00000665,VERA,10000273,PROBABILISTISCH,0.84,2001-08-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000666,VERA,10000274,MIGRATIONSLOG,1.0,2018-05-01,2025-11-15,in beiden Altsystemen
PTR-00000667,VERA,10000275,PROBABILISTISCH,0.91,2025-11-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000668,VERA,10000276,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000669,VERA,10000277,PROBABILISTISCH,0.84,2025-11-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000671,VERA,10000278,MIGRATIONSLOG,1.0,2018-04-01,2025-11-15,
PTR-00000680,VERA,10000279,PROBABILISTISCH,0.83,2005-01-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000685,VERA,10000280,MIGRATIONSLOG,1.0,2013-08-01,2025-11-15,in beiden Altsystemen
PTR-00000686,VERA,10000281,MIGRATIONSLOG,1.0,2022-02-01,2025-11-15,in beiden Altsystemen
PTR-00000687,VERA,10000282,MIGRATIONSLOG,1.0,2007-09-01,2025-11-15,in beiden Altsystemen
PTR-00000689,VERA,10000283,MIGRATIONSLOG,1.0,2010-11-01,2025-11-15,in beiden Altsystemen
PTR-00000692,VERA,10000284,MIGRATIONSLOG,1.0,2000-09-01,2025-11-15,in beiden Altsystemen
PTR-00000696,VERA,10000285,PROBABILISTISCH,0.84,2009-12-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000715,VERA,10000286,MIGRATIONSLOG,1.0,2013-01-01,2025-11-15,in beiden Altsystemen
PTR-00000716,VERA,10000287,PROBABILISTISCH,0.89,2017-07-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000718,VERA,10000288,MIGRATIONSLOG,1.0,2004-03-01,2025-11-15,
PTR-00000719,VERA,10000289,MIGRATIONSLOG,1.0,,2025-11-15,
PTR-00000723,VERA,10000290,MIGRATIONSLOG,1.0,2012-11-01,2025-11-15,
PTR-00000724,VERA,10000291,MIGRATIONSLOG,1.0,2001-08-01,2025-11-15,
PTR-00000725,VERA,10000292,MIGRATIONSLOG,1.0,,2025-11-15,
PTR-00000731,VERA,10000293,PROBABILISTISCH,0.87,2009-07-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000732,VERA,10000294,MIGRATIONSLOG,1.0,2003-07-01,2025-11-15,in beiden Altsystemen
PTR-00000733,VERA,10000295,PROBABILISTISCH,0.82,2015-07-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000735,VERA,10000296,PROBABILISTISCH,0.84,2004-12-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000746,VERA,10000297,PROBABILISTISCH,0.92,2005-10-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000747,VERA,10000298,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000753,VERA,10000299,PROBABILISTISCH,0.83,2003-05-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000754,VERA,10000300,PROBABILISTISCH,0.92,2014-04-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000755,VERA,10000301,MIGRATIONSLOG,1.0,2005-05-01,2025-11-15,in beiden Altsystemen
PTR-00000757,VERA,10000302,MIGRATIONSLOG,1.0,1999-07-01,2025-11-15,in beiden Altsystemen
PTR-00000759,VERA,10000303,MIGRATIONSLOG,1.0,2004-06-01,2025-11-15,
PTR-00000760,VERA,10000304,MIGRATIONSLOG,1.0,2024-06-01,2025-11-15,
PTR-00000761,VERA,10000305,MIGRATIONSLOG,1.0,2014-01-01,2025-11-15,in beiden Altsystemen
PTR-00000762,VERA,10000306,PROBABILISTISCH,0.84,,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000770,VERA,10000307,MIGRATIONSLOG,1.0,2002-10-01,2025-11-15,in beiden Altsystemen
PTR-00000771,VERA,10000308,PROBABILISTISCH,0.94,1995-11-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000772,VERA,10000309,MIGRATIONSLOG,1.0,2020-10-01,2025-11-15,in beiden Altsystemen
PTR-00000774,VERA,10000310,PROBABILISTISCH,0.94,1999-07-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000775,VERA,10000311,PROBABILISTISCH,0.89,2016-06-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000776,VERA,10000312,PROBABILISTISCH,0.86,2025-11-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000781,VERA,10000313,MIGRATIONSLOG,1.0,2003-12-01,2025-11-15,
PTR-00000782,VERA,10000314,MIGRATIONSLOG,1.0,2016-04-01,2025-11-15,
PTR-00000783,VERA,10000315,MIGRATIONSLOG,1.0,2009-04-01,2025-11-15,
PTR-00000784,VERA,10000316,MIGRATIONSLOG,1.0,2001-01-01,2025-11-15,
PTR-00000786,VERA,10000317,MIGRATIONSLOG,1.0,2001-02-01,2025-11-15,in beiden Altsystemen
PTR-00000789,VERA,10000318,MIGRATIONSLOG,1.0,2006-06-01,2025-11-15,
PTR-00000790,VERA,10000319,PROBABILISTISCH,0.86,2012-12-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000794,VERA,10000320,MIGRATIONSLOG,1.0,2010-06-01,2025-11-15,in beiden Altsystemen
PTR-00000795,VERA,10000321,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000797,VERA,10000322,MIGRATIONSLOG,1.0,2006-07-01,2025-11-15,
PTR-00000800,VERA,10000323,MIGRATIONSLOG,1.0,1996-04-01,2025-11-15,in beiden Altsystemen
PTR-00000804,VERA,10000324,MIGRATIONSLOG,1.0,2010-03-01,2025-11-15,in beiden Altsystemen
PTR-00000805,VERA,10000325,PROBABILISTISCH,0.94,,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000806,VERA,10000326,PROBABILISTISCH,0.93,2025-07-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000807,VERA,10000327,PROBABILISTISCH,0.95,2025-07-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000808,VERA,10000328,MIGRATIONSLOG,1.0,2025-12-01,2025-11-15,in beiden Altsystemen
PTR-00000810,VERA,10000329,MIGRATIONSLOG,1.0,2013-04-01,2025-11-15,in beiden Altsystemen
PTR-00000815,VERA,10000330,PROBABILISTISCH,0.9,2003-08-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000818,VERA,10000331,MIGRATIONSLOG,1.0,2015-08-01,2025-11-15,in beiden Altsystemen
PTR-00000819,VERA,10000332,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000823,VERA,10000333,MIGRATIONSLOG,1.0,2004-07-01,2025-11-15,in beiden Altsystemen
PTR-00000824,VERA,10000334,PROBABILISTISCH,0.92,2014-08-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000828,VERA,10000335,PROBABILISTISCH,0.93,2012-02-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000833,VERA,10000336,MIGRATIONSLOG,1.0,2008-08-01,2025-11-15,in beiden Altsystemen
PTR-00000836,VERA,10000337,MIGRATIONSLOG,1.0,2008-10-01,2025-11-15,in beiden Altsystemen
PTR-00000839,VERA,10000338,MIGRATIONSLOG,1.0,2017-12-01,2025-11-15,in beiden Altsystemen
PTR-00000842,VERA,10000339,PROBABILISTISCH,0.83,2017-03-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000847,VERA,10000340,MIGRATIONSLOG,1.0,2017-06-01,2025-11-15,in beiden Altsystemen
PTR-00000850,VERA,10000341,MIGRATIONSLOG,1.0,2017-04-01,2025-11-15,in beiden Altsystemen
PTR-00000851,VERA,10000342,PROBABILISTISCH,0.92,2013-08-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000852,VERA,10000343,PROBABILISTISCH,0.94,2009-01-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000855,VERA,10000344,MIGRATIONSLOG,1.0,1997-03-01,2025-11-15,
PTR-00000859,VERA,10000345,PROBABILISTISCH,0.93,2009-03-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000860,VERA,10000346,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000862,VERA,10000347,MIGRATIONSLOG,1.0,2017-11-01,2025-11-15,
PTR-00000863,VERA,10000348,MIGRATIONSLOG,1.0,,2025-11-15,
PTR-00000868,VERA,10000349,PROBABILISTISCH,0.91,2014-10-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000869,VERA,10000350,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000870,VERA,10000351,MIGRATIONSLOG,1.0,2025-11-01,2025-11-15,in beiden Altsystemen
PTR-00000871,VERA,10000352,PROBABILISTISCH,0.91,,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000872,VERA,10000353,MIGRATIONSLOG,1.0,2016-05-01,2025-11-15,in beiden Altsystemen
PTR-00000873,VERA,10000354,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000874,VERA,10000355,MIGRATIONSLOG,1.0,2013-02-01,2025-11-15,in beiden Altsystemen
PTR-00000875,VERA,10000356,MIGRATIONSLOG,1.0,2014-09-01,2025-11-15,in beiden Altsystemen
PTR-00000876,VERA,10000357,MIGRATIONSLOG,1.0,2011-12-01,2025-11-15,in beiden Altsystemen
PTR-00000881,VERA,10000358,PROBABILISTISCH,0.9,2013-11-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000882,VERA,10000359,PROBABILISTISCH,0.94,,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000883,VERA,10000360,MIGRATIONSLOG,1.0,2025-05-01,2025-11-15,in beiden Altsystemen
PTR-00000884,VERA,10000361,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000885,VERA,10000362,MIGRATIONSLOG,1.0,2025-10-01,2025-11-15,in beiden Altsystemen
PTR-00000889,VERA,10000363,MIGRATIONSLOG,1.0,2015-01-01,2025-11-15,in beiden Altsystemen
PTR-00000891,VERA,10000364,PROBABILISTISCH,0.88,2002-12-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000893,VERA,10000365,PROBABILISTISCH,0.94,2011-02-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000898,VERA,10000366,PROBABILISTISCH,0.88,2018-06-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000904,VERA,10000367,MIGRATIONSLOG,1.0,2022-08-01,2025-11-15,
PTR-00000906,VERA,10000368,MIGRATIONSLOG,1.0,2005-01-01,2025-11-15,
PTR-00000908,VERA,10000369,MIGRATIONSLOG,1.0,2010-11-01,2025-11-15,
PTR-00000910,VERA,10000370,PROBABILISTISCH,0.87,2012-11-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000912,VERA,10000371,PROBABILISTISCH,0.85,2005-10-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000925,VERA,10000372,MIGRATIONSLOG,1.0,2015-12-01,2025-11-15,in beiden Altsystemen
PTR-00000928,VERA,10000373,MIGRATIONSLOG,1.0,2003-02-01,2025-11-15,in beiden Altsystemen
PTR-00000932,VERA,10000374,MIGRATIONSLOG,1.0,2003-02-01,2025-11-15,in beiden Altsystemen
PTR-00000938,VERA,10000375,MIGRATIONSLOG,1.0,2012-02-01,2025-11-15,in beiden Altsystemen
PTR-00000939,VERA,10000376,PROBABILISTISCH,0.82,2016-03-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000940,VERA,10000377,PROBABILISTISCH,0.94,,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000941,VERA,10000378,MIGRATIONSLOG,1.0,2025-08-01,2025-11-15,in beiden Altsystemen
PTR-00000948,VERA,10000379,MIGRATIONSLOG,1.0,2012-09-01,2025-11-15,in beiden Altsystemen
PTR-00000949,VERA,10000380,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000950,VERA,10000381,MIGRATIONSLOG,1.0,2022-10-01,2025-11-15,
PTR-00000951,VERA,10000382,MIGRATIONSLOG,1.0,2012-10-01,2025-11-15,in beiden Altsystemen
PTR-00000954,VERA,10000383,PROBABILISTISCH,0.86,2008-08-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000955,VERA,10000384,PROBABILISTISCH,0.93,,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000956,VERA,10000385,PROBABILISTISCH,0.86,,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000957,VERA,10000386,PROBABILISTISCH,0.83,2025-12-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000958,VERA,10000387,PROBABILISTISCH,0.91,,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000960,VERA,10000388,MIGRATIONSLOG,1.0,2009-06-01,2025-11-15,in beiden Altsystemen
PTR-00000965,VERA,10000389,PROBABILISTISCH,0.84,2014-06-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000966,VERA,10000390,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000967,VERA,10000391,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000970,VERA,10000392,MIGRATIONSLOG,1.0,2010-04-01,2025-11-15,in beiden Altsystemen
PTR-00000971,VERA,10000393,MIGRATIONSLOG,1.0,2013-09-01,2025-11-15,in beiden Altsystemen
PTR-00000973,VERA,10000394,MIGRATIONSLOG,1.0,2005-02-01,2025-11-15,in beiden Altsystemen
PTR-00000974,VERA,10000395,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000975,VERA,10000396,MIGRATIONSLOG,1.0,2001-09-01,2025-11-15,in beiden Altsystemen
PTR-00000976,VERA,10000397,PROBABILISTISCH,0.94,2006-10-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000977,VERA,10000398,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000978,VERA,10000399,PROBABILISTISCH,0.94,,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000989,VERA,10000400,MIGRATIONSLOG,1.0,2014-06-01,2025-11-15,in beiden Altsystemen
PTR-00000990,VERA,10000401,PROBABILISTISCH,0.92,2005-05-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000992,VERA,10000402,MIGRATIONSLOG,1.0,2020-06-01,2025-11-15,in beiden Altsystemen
PTR-00000993,VERA,10000403,PROBABILISTISCH,0.83,2016-03-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000994,VERA,10000404,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000995,VERA,10000405,MIGRATIONSLOG,1.0,2007-10-01,2025-11-15,in beiden Altsystemen
PTR-00000996,VERA,10000406,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000997,VERA,10000407,MIGRATIONSLOG,1.0,2019-05-01,2025-11-15,
PTR-00000998,VERA,10000408,MIGRATIONSLOG,1.0,2022-03-01,2025-11-15,
PTR-00000999,VERA,10000409,MIGRATIONSLOG,1.0,,2025-11-15,
PTR-00000030,VERA,10000410,PROBABILISTISCH,0.79,,2015-11-01,Dublette innerhalb des Systems nach Umzug
PTR-00000168,VERA,10000411,PROBABILISTISCH,0.73,,2007-08-01,Dublette innerhalb des Systems nach Umzug
PTR-00000174,VERA,10000412,PROBABILISTISCH,0.78,,2017-11-01,Dublette innerhalb des Systems nach Umzug
PTR-00000194,VERA,10000413,PROBABILISTISCH,0.79,,2013-04-01,Dublette innerhalb des Systems nach Umzug
PTR-00000316,VERA,10000414,PROBABILISTISCH,0.71,,2011-12-01,Dublette innerhalb des Systems nach Umzug
PTR-00000330,VERA,10000415,PROBABILISTISCH,0.79,,2007-12-01,Dublette innerhalb des Systems nach Umzug
PTR-00000448,VERA,10000416,PROBABILISTISCH,0.79,,2014-11-01,Dublette innerhalb des Systems nach Umzug
PTR-00000481,VERA,10000417,PROBABILISTISCH,0.79,,2010-12-01,Dublette innerhalb des Systems nach Umzug
PTR-00000644,VERA,10000418,PROBABILISTISCH,0.75,,2016-11-01,Dublette innerhalb des Systems nach Umzug
PTR-00000732,VERA,10000419,PROBABILISTISCH,0.85,,2017-12-01,Dublette innerhalb des Systems nach Umzug
PTR-00000747,VERA,10000420,PROBABILISTISCH,0.85,,2007-08-01,Dublette innerhalb des Systems nach Umzug
PTR-00000776,VERA,10000421,PROBABILISTISCH,0.81,,2016-02-01,Dublette innerhalb des Systems nach Umzug
PTR-00000794,VERA,10000422,PROBABILISTISCH,0.88,,2011-09-01,Dublette innerhalb des Systems nach Umzug
PTR-00000951,VERA,10000423,PROBABILISTISCH,0.87,,2009-03-01,Dublette innerhalb des Systems nach Umzug
PTR-00000001,MINT,a35f61f6-e9d7-4f8a-9f94-1de48c13986b,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000002,MINT,55a6f1d8-8ac8-42be-af92-e593619c1247,DIREKT,1.0,2021-03-15,,
PTR-00000003,MINT,ee767780-73bf-4ff0-916e-8e47b25985cf,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000004,MINT,c32bde8c-0d33-4a40-9297-a248e197d79b,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000005,MINT,1b40071b-6271-432b-a705-9727b1df5e69,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000006,MINT,0c495ffd-edef-41b4-8dd5-25e8f899c0cf,DIREKT,1.0,2016-04-01,,
PTR-00000007,MINT,2e4dd589-63ca-4d84-9522-249f137ff4fe,DIREKT,1.0,2024-09-01,,
PTR-00000008,MINT,0860b995-c21a-4b5a-9d32-f5dd16da9d7f,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000009,MINT,9e05fb26-041d-419c-9c2a-0fe8db010bf9,DIREKT,1.0,2022-02-01,,
PTR-00000010,MINT,6fa41ce8-33e9-4efa-95f0-aa4490d55733,DIREKT,1.0,2025-07-01,,
PTR-00000011,MINT,1aa258d7-98ac-4ae4-b005-143f7bce7d8d,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000014,MINT,4923a68b-fe49-40ed-9f7c-870e1a458e4b,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000017,MINT,13d3e04b-b2c0-433d-9a6a-a74d1e8087af,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000021,MINT,26c1ab86-76a7-4c32-9fb5-05b230ea5888,DIREKT,1.0,2022-05-01,,
PTR-00000023,MINT,1be1eb37-ab0a-4c10-9e5c-5f0973052ab7,DIREKT,1.0,2020-06-01,,
PTR-00000024,MINT,d67f09e0-e916-45b7-9c31-a6e4b7b6e7fa,DIREKT,1.0,2023-11-01,,
PTR-00000025,MINT,69bffdf5-272a-4e93-b5d5-8a56d139e59c,DIREKT,1.0,2021-01-01,,
PTR-00000026,MINT,ea229586-809d-4fd9-b7bf-2b0c4c223d76,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000027,MINT,28835c00-52a4-4252-82dc-d7da727bbefb,DIREKT,1.0,2025-01-01,,
PTR-00000028,MINT,c82147bc-75cf-4be7-94f4-37e126f4734c,DIREKT,1.0,2020-07-01,,
PTR-00000029,MINT,38979266-0449-4db3-b0a0-69461d93d5e0,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000030,MINT,feefbf70-5416-4afa-bf56-a229442525cf,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000031,MINT,c3fd0ea7-0660-4e10-97e3-5377c03744a7,DIREKT,1.0,2025-02-01,,
PTR-00000032,MINT,c9b9eee4-2e2a-43f5-af0e-90c051175065,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000033,MINT,290c8072-52c6-4ccc-b9f6-4b158cdf3eb7,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000034,MINT,971b747d-58e5-469f-b9b7-5ac4940fcbd1,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000035,MINT,ce442a6f-0cb0-4106-ba21-2ff86ef17280,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000036,MINT,817c1d54-faae-4819-a195-cde22e88a3dd,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000037,MINT,0ca3042d-5491-4b0d-8ee0-54fec57ac123,DIREKT,1.0,2025-07-01,,
PTR-00000038,MINT,f1a176bc-abc1-4ab8-9f20-f8bbb524bc19,DIREKT,1.0,2024-08-01,,
PTR-00000038,MINT,ca5b92cc-ab66-4a7e-9ba8-0460eb54aab0,PROBABILISTISCH,0.88,2024-08-01,,Registrierungsdublette
PTR-00000039,MINT,ce138ad8-d49f-453a-a0b2-c224bb2064e6,DIREKT,1.0,2020-08-01,,
PTR-00000040,MINT,05c4e982-2846-40d7-8121-ced5b4de06aa,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000041,MINT,d53906c2-6245-4ef2-b437-96bde151bf9c,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000043,MINT,143387f0-2d97-4001-8164-07a51fdc9a4d,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000046,MINT,5075ed60-bbdc-4461-893b-0fdde8c47b9b,DIREKT,1.0,2025-12-01,,
PTR-00000047,MINT,8ab23bfe-13be-49fa-a0ef-c1d26877926a,DIREKT,1.0,2021-06-01,,
PTR-00000047,MINT,d6b73ab0-5ff7-4c99-bf10-f0f592188e82,PROBABILISTISCH,0.88,2021-06-01,,Registrierungsdublette
PTR-00000049,MINT,cecdac83-25c9-4cf2-9b8e-295fe0d745a4,DIREKT,1.0,2022-09-01,,
PTR-00000050,MINT,8f5e8d41-aad6-40f9-abfb-8b0e28fe5fdc,DIREKT,1.0,2016-02-01,,
PTR-00000051,MINT,6e2e99ed-9308-4cf9-a98b-0edf07eba978,DIREKT,1.0,2025-12-01,,
PTR-00000052,MINT,aae3863e-8fc6-414a-865d-93255e746422,DIREKT,1.0,2021-02-01,,
PTR-00000053,MINT,75373804-fbb1-43ae-9fa7-4993a9185636,DIREKT,1.0,2025-01-01,,
PTR-00000054,MINT,7a7e2f9b-6251-46c8-89d9-727d5cd4f4ab,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000055,MINT,34821984-969a-410b-a32a-37d040175b0a,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000058,MINT,f099dc7c-71aa-4568-b0eb-6449ba6e7c57,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000060,MINT,7a593829-4372-475a-98c1-fd1e3b906ca1,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000061,MINT,14cc9b74-c551-4b0e-81d3-01fad24d989e,MIGRATIONSLOG,1.0,2025-05-15,,migriert
PTR-00000065,MINT,62748914-1f5b-4738-a720-1c6c87dcbdbd,DIREKT,1.0,2023-03-01,,
