welle,objekttyp,quellsystem,quell_id,ziel_id,zeitpunkt,ergebnis,meldung
HP-2025-Q2,VERTRAG,HAPO,40.000.167-9,VTR-00002363,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.168-7,VTR-00002368,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.169-5,VTR-00002370,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.170-5,VTR-00002374,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.171-0,VTR-00002375,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.172-1,VTR-00002376,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.173-6,VTR-00002378,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.174-4,VTR-00002379,2025-05-15,WARN,Praemie mit Rundungsdifferenz (Rappen/Cent) uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.175-2,VTR-00002380,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.176-8,VTR-00002381,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.177-3,VTR-00002384,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.178-9,VTR-00002389,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.179-7,VTR-00002390,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.180-2,VTR-00002395,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.181-8,VTR-00002396,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.182-3,VTR-00002401,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.183-9,VTR-00002402,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.184-7,VTR-00002403,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.185-5,VTR-00002406,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.186-0,VTR-00002407,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.187-1,VTR-00002409,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.188-6,VTR-00002410,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.189-4,VTR-00002412,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.190-3,VTR-00002413,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.191-9,VTR-00002418,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.192-7,VTR-00002420,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.193-5,VTR-00002421,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.194-0,VTR-00002422,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.195-1,VTR-00002423,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.196-6,VTR-00002430,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.197-4,VTR-00002431,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.198-2,VTR-00002434,2025-05-15,WARN,"Bausteincode BST nicht im Zielschema, Feld leer uebernommen"
HP-2025-Q2,VERTRAG,HAPO,40.000.199-8,VTR-00002436,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.200-9,VTR-00002440,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.201-7,VTR-00002441,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.202-5,VTR-00002445,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.203-0,VTR-00002448,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.204-1,VTR-00002452,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.205-6,VTR-00002454,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.206-4,VTR-00002455,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.207-2,VTR-00002460,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.208-8,VTR-00002461,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.209-3,VTR-00002463,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.210-1,VTR-00002466,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.211-6,VTR-00002467,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.212-4,VTR-00002470,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.213-2,VTR-00002471,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.214-8,VTR-00002472,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.215-3,VTR-00002473,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.216-9,VTR-00002476,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.217-7,VTR-00002478,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.218-5,VTR-00002479,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.219-0,VTR-00002480,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.220-4,VTR-00002482,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.221-2,VTR-00002487,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.222-8,VTR-00002490,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.223-3,VTR-00002491,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.224-9,VTR-00002492,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.225-7,VTR-00002495,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.226-5,VTR-00002498,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.227-0,VTR-00002499,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.228-1,VTR-00002504,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.229-6,VTR-00002507,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.230-8,VTR-00002510,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.231-3,VTR-00002513,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.232-9,VTR-00002514,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.233-7,VTR-00002518,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.234-5,VTR-00002521,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.235-0,VTR-00002522,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.236-1,VTR-00002524,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.237-6,VTR-00002529,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.238-4,VTR-00002530,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.239-2,VTR-00002531,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.240-0,VTR-00002534,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.241-1,VTR-00002535,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.242-6,VTR-00002536,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.243-4,VTR-00002540,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.244-2,VTR-00002542,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.245-8,VTR-00002543,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.246-3,VTR-00002545,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.247-9,VTR-00002546,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.248-7,VTR-00002548,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.249-5,VTR-00002549,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.250-5,VTR-00002551,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.251-0,VTR-00002556,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.252-1,VTR-00002557,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.253-6,VTR-00002560,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.254-4,VTR-00002561,2025-05-15,WARN,Praemie mit Rundungsdifferenz (Rappen/Cent) uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.255-2,VTR-00002562,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.256-8,VTR-00002564,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.257-3,VTR-00002568,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.258-9,VTR-00002569,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.259-7,VTR-00002571,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.260-2,VTR-00002575,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.261-8,VTR-00002577,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.262-3,VTR-00002578,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.263-9,VTR-00002582,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.264-7,VTR-00002586,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.265-5,VTR-00002587,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.266-0,VTR-00002589,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.267-1,VTR-00002591,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.268-6,VTR-00002593,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.269-4,VTR-00002594,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.270-3,VTR-00002597,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.271-9,VTR-00002598,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.272-7,VTR-00002599,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.273-5,VTR-00002601,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.274-0,VTR-00002602,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.275-1,VTR-00002603,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.276-6,VTR-00002604,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.277-4,VTR-00002605,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.278-2,VTR-00002607,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.279-8,VTR-00002608,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.280-7,VTR-00002612,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.281-5,VTR-00002614,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.282-0,VTR-00002617,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.283-1,VTR-00002618,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.284-6,VTR-00002619,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.285-4,VTR-00002620,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.286-2,VTR-00002622,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.287-8,VTR-00002623,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.288-3,VTR-00002625,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.289-9,VTR-00002626,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.290-6,VTR-00002627,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.291-4,VTR-00002630,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.292-2,VTR-00002632,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.293-8,VTR-00002634,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.294-3,VTR-00002637,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.295-9,VTR-00002638,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.296-7,VTR-00002642,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.297-5,VTR-00002644,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.298-0,VTR-00002645,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.299-1,VTR-00002649,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.300-4,VTR-00002652,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.301-2,VTR-00002653,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.302-8,VTR-00002657,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.303-3,VTR-00002662,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.304-9,VTR-00002663,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.305-7,VTR-00002664,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.306-5,VTR-00002665,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.307-0,VTR-00002666,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.308-1,VTR-00002667,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.309-6,VTR-00002669,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.310-8,VTR-00002670,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.311-3,VTR-00002673,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.312-9,VTR-00002678,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.313-7,VTR-00002679,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.314-5,VTR-00002680,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.315-0,VTR-00002682,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.316-1,VTR-00002683,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.317-6,VTR-00002685,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.318-4,VTR-00002686,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.319-2,VTR-00002687,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.320-0,VTR-00002691,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.321-1,VTR-00002694,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.322-6,VTR-00002695,2025-05-15,ERROR,Migrationsstorno ohne Zielvertrag (manuelle Nacharbeit)
HP-2025-Q2,VERTRAG,HAPO,40.000.323-4,VTR-00002696,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.324-2,VTR-00002700,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.325-8,VTR-00002702,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.326-3,VTR-00002703,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.327-9,VTR-00002707,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.328-7,VTR-00002710,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.329-5,VTR-00002711,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.330-5,VTR-00002712,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.331-0,VTR-00002715,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.332-1,VTR-00002719,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.333-6,VTR-00002720,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.334-4,VTR-00002723,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.335-2,VTR-00002727,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.336-8,VTR-00002730,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.337-3,VTR-00002734,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.338-9,VTR-00002737,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.339-7,VTR-00002738,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.340-2,VTR-00002740,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.341-8,VTR-00002744,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.342-3,VTR-00002749,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.343-9,VTR-00002752,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.344-7,VTR-00002756,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.345-5,VTR-00002758,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.346-0,VTR-00002761,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.347-1,VTR-00002765,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.348-6,VTR-00002771,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.349-4,VTR-00002772,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.350-3,VTR-00002774,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.351-9,VTR-00002775,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.352-7,VTR-00002777,2025-05-15,WARN,Praemie mit Rundungsdifferenz (Rappen/Cent) uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.353-5,VTR-00002781,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.354-0,VTR-00002782,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.355-1,VTR-00002784,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.356-6,VTR-00002787,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.357-4,VTR-00002790,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.358-2,VTR-00002793,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.359-8,VTR-00002795,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.360-7,VTR-00002798,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.361-5,VTR-00002799,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.362-0,VTR-00002800,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.363-1,VTR-00002801,2025-05-15,WARN,Praemie mit Rundungsdifferenz (Rappen/Cent) uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.364-6,VTR-00002805,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.365-4,VTR-00002806,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.366-2,VTR-00002807,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.367-8,VTR-00002810,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.368-3,VTR-00002811,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.369-9,VTR-00002812,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.370-6,VTR-00002813,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.371-4,VTR-00002814,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.372-2,VTR-00002817,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.373-8,VTR-00002819,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.374-3,VTR-00002821,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.375-9,VTR-00002824,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.376-7,VTR-00002826,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.377-5,VTR-00002829,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.378-0,VTR-00002830,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.379-1,VTR-00002837,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.380-9,VTR-00002838,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.381-7,VTR-00002840,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.382-5,VTR-00002841,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.383-0,VTR-00002842,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.384-1,VTR-00002843,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.385-6,VTR-00002846,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.386-4,VTR-00002848,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.387-2,VTR-00002850,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.388-8,VTR-00002851,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.389-3,VTR-00002852,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.390-1,VTR-00002853,2025-05-15,WARN,Praemie mit Rundungsdifferenz (Rappen/Cent) uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.391-6,VTR-00002855,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.392-4,VTR-00002857,2025-05-15,WARN,"Bausteincode BST nicht im Zielschema, Feld leer uebernommen"
HP-2025-Q2,VERTRAG,HAPO,40.000.393-2,VTR-00002859,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.394-8,VTR-00002860,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.395-3,VTR-00002862,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.396-9,VTR-00002864,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.397-7,VTR-00002865,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.398-5,VTR-00002869,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.399-0,VTR-00002871,2025-05-15,OK,Vertrag uebernommen
