curated_id,quellsystem,quell_id,match_methode,match_score,gueltig_von,gueltig_bis,bemerkung
VTR-00002946,MINT,ec6acad4-df68-4cec-8e7e-d78f5f3ca283,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002947,MINT,e7d0e7a6-8568-4861-a202-8b1f5f4445f0,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002948,MINT,f7c1d1c8-e3de-4bca-8306-47acc3a9ef05,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002949,MINT,fdc47505-09a9-4a4d-9dcf-adce24df6ceb,DIREKT,1.0,2025-06-10,,
VTR-00002950,MINT,17382ee5-fb65-4fbd-adfa-d4ec1383d138,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002951,MINT,15ea22b4-b5c4-4aca-83ed-ffecb58351bf,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002952,MINT,f3b75e5c-ea7e-49b9-8017-ab09d570b0ec,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002953,MINT,c015fdbf-f921-4d25-9565-792ca2f62a0b,DIREKT,1.0,2025-07-29,,
VTR-00002954,MINT,ef02f851-f313-4c06-b8c4-c9688df13c17,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002955,MINT,60a799dc-b6b2-4dbb-becb-fa3a10a47ad0,DIREKT,1.0,2021-05-03,,
VTR-00002956,MINT,b5dd5d4e-b047-4aeb-95f2-ec2848a34d87,DIREKT,1.0,2025-09-04,,
VTR-00002957,MINT,2371d989-a30f-4ad3-a2e4-23e17d755de2,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002958,MINT,2d3028a0-b2ef-4590-bd04-0b8bd1fcc642,DIREKT,1.0,2022-05-23,,
VTR-00002959,MINT,9ffe9304-fb0b-4f38-b459-6b4f66e72bd6,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002960,MINT,b4f339e1-7d34-440a-8989-939cabef1891,DIREKT,1.0,2025-03-23,,
VTR-00002961,MINT,75f85892-2862-4392-bb75-5b50b6d7b1cf,DIREKT,1.0,2022-02-28,,
VTR-00002962,MINT,04f93ad6-6a19-410d-afee-0e0196c5d172,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002963,MINT,06fe7194-5b80-43d7-a82f-ebb413ed0f0b,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002964,MINT,8bdce356-18d3-4f04-8910-94420a83df93,DIREKT,1.0,2024-09-01,,
VTR-00002965,MINT,599b8cdf-0c78-4ce1-b35a-9e82959819cd,DIREKT,1.0,2024-01-25,,
VTR-00002967,MINT,cd28a8a9-e79a-4ada-850c-d5bf24d18e89,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002968,MINT,f2172416-6237-4245-babe-3617cbd6598e,DIREKT,1.0,2020-11-29,,
VTR-00002969,MINT,d32df015-dcb5-407d-b929-1919fa566635,DIREKT,1.0,2025-10-01,,
VTR-00002970,MINT,9c916a85-fcea-40de-9636-0294bcc82b3e,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002971,MINT,2e018887-9957-45b3-951e-3f49ac7eb34d,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002972,MINT,0686647b-c346-4376-ae0e-9f47b7945666,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002973,MINT,3dca9725-16a0-46d8-b323-f174ec6e6b7b,DIREKT,1.0,2023-01-23,,
VTR-00002974,MINT,04082382-a6be-4e3a-8008-22f3996da1df,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002975,MINT,0aae08e2-ce97-4d85-989c-2465ee98e7c8,DIREKT,1.0,2025-02-13,,
VTR-00002976,MINT,99048533-2bad-44c8-ba14-fe4e7048e001,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002977,MINT,93167006-385e-433c-87a7-f28497327a66,DIREKT,1.0,2022-05-29,,
VTR-00002978,MINT,ee33f8a3-edbe-4f97-b8a7-50b4479a53ea,DIREKT,1.0,2023-03-13,,
VTR-00002979,MINT,4f53c177-d18b-4d59-9105-e01d8c78f22f,DIREKT,1.0,2020-07-17,,
VTR-00002980,MINT,1151f812-a9f0-4ea5-b856-4deed96529c1,DIREKT,1.0,2024-09-25,,
VTR-00002981,MINT,2a1d668d-479d-4a17-bf70-b243576a488e,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002982,MINT,00feb0cd-ee22-4295-81f7-a569c6254546,DIREKT,1.0,2025-09-08,,
VTR-00002983,MINT,cb9ab949-e20d-4023-986a-69d7641287bb,DIREKT,1.0,2020-08-30,,
VTR-00002984,MINT,48cc10a6-2736-48dc-ace8-4a4d059b7de0,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002985,MINT,8891607b-4847-480c-89c7-e864e083ac98,DIREKT,1.0,2025-11-15,,
VTR-00002986,MINT,e2948528-4665-4a67-8d29-87abbb18dcc4,DIREKT,1.0,2023-02-15,,
VTR-00002987,MINT,949ecc5b-3819-4525-b7c5-c1cde2078031,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002988,MINT,dce440a5-39f5-4e0d-abb3-ad2d0883de02,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002989,MINT,681bded4-bdc8-4add-a2e5-7035225a907d,DIREKT,1.0,2024-04-26,,
VTR-00002990,MINT,9c4deee6-2a04-4344-b2a7-9f69bf318bc1,DIREKT,1.0,2024-07-25,,
VTR-00002991,MINT,ffaa7a26-908f-4499-b45f-15b94b303be2,DIREKT,1.0,2025-10-28,,
VTR-00002992,MINT,b10eaa10-621a-4782-aa9b-90983e0e5726,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002993,MINT,d992627d-2dd7-4cc6-a177-1a404d0205be,DIREKT,1.0,2025-11-14,,
VTR-00002994,MINT,26c7a283-5a90-4698-b3fb-9be87e3b106a,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002995,MINT,14a700fc-ad92-4165-93a7-c543ce6752e5,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002996,MINT,4927a71d-454d-46b0-9b69-8dbfe3c3dd90,DIREKT,1.0,2022-04-28,,
VTR-00002997,MINT,5fe90741-0970-4830-a1e2-196a4a1c1bc5,DIREKT,1.0,2021-12-02,,
VTR-00002998,MINT,423cbf32-9196-4d5c-a1be-a4e4593ea8c8,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00002999,MINT,3113b317-101b-43ce-a5e0-1f10967e1139,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003000,MINT,3b0f9dcb-ff6b-40f4-bf41-bef7840164e5,DIREKT,1.0,2022-09-18,,
VTR-00003001,MINT,7e35b5f6-ba32-4b11-a0be-254b9ee8bf84,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003002,MINT,bde9b23c-b2e4-4cdc-8a9b-3179e14f5d45,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003003,MINT,217996f0-c9d6-40fd-bfa9-81dc18c979cb,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003004,MINT,f357f18a-6a26-4568-bf0f-8ff2b35b33fb,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003005,MINT,a192b550-d128-4b1f-9873-4d0cd499eb68,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003006,MINT,6e6508b7-7b8f-4312-9c7f-adfd6f582707,DIREKT,1.0,2025-09-23,,
VTR-00003007,MINT,8056eec2-fa3e-4f05-ae84-1b5f5284656e,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003008,MINT,a261d4e0-efb6-4731-871b-565732b8b6f1,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003009,MINT,b1ffb348-bb02-43b6-89a3-73c72d009f5f,DIREKT,1.0,2020-06-27,,
VTR-00003010,MINT,b9722b1e-9cd4-450b-a223-e0a3f88aaed3,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003013,MINT,1dac4598-5086-4f9b-b2fd-50c28444a011,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003014,MINT,b64f2a1f-3682-45c2-a77a-8073d73d830b,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003015,MINT,430257dd-6d76-45c1-a714-cc72fd6530da,DIREKT,1.0,2021-08-29,,
VTR-00003017,MINT,f8901d7d-4140-4cff-af2b-85f8829f2bd5,DIREKT,1.0,2020-06-27,,
VTR-00003018,MINT,d3c537eb-ba60-4cb3-a4b6-ace151b6e097,DIREKT,1.0,2025-11-06,,
VTR-00003019,MINT,cc3cddec-0ef7-43bf-b79e-373c2cb102ff,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003020,MINT,60ca98a9-5603-4ea1-89d9-eb5958566b8c,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003022,MINT,c6d18444-d55c-4e6b-8afc-9b164d9a8851,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003023,MINT,a52ec536-ce13-46bd-833f-4f03534a801e,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003024,MINT,3412cdfd-566c-4306-a35e-29fda698fbc5,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003025,MINT,26a577e8-d049-48d1-bb1b-16baf661c2bf,DIREKT,1.0,2021-03-30,,
VTR-00003026,MINT,00a729b6-7cf3-4229-b153-b12a5381d720,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003027,MINT,b967152f-18ad-49d8-a40f-b1bca4ce38d5,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003029,MINT,55730a85-aa99-4d3a-9ced-d3d50be9ce09,DIREKT,1.0,2023-09-14,,
VTR-00003031,MINT,a6c9c6bd-2b21-4dfb-b0a3-8ee647ecd04c,DIREKT,1.0,2020-09-24,,
VTR-00003032,MINT,26eacb69-17e5-41d9-bb0e-466d00f9e06b,DIREKT,1.0,2024-08-29,,
VTR-00003033,MINT,5bea3c3d-9901-4230-8543-7c626c637a71,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003034,MINT,dbd353d1-560a-484b-9f4d-ec9036074aa5,DIREKT,1.0,2020-11-22,,
VTR-00003035,MINT,f2fa66c2-7e5a-4d34-94e5-72a452f26be4,DIREKT,1.0,2024-05-10,,
VTR-00003038,MINT,8c081584-0c48-4050-a00f-90c365495ebd,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003039,MINT,8acc7a28-3630-4e36-b65f-97b9da41c91a,DIREKT,1.0,2021-06-08,,
VTR-00003040,MINT,4a032769-3578-4f8d-bf27-2a0e9a75dc52,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003041,MINT,97dd8413-98f6-4732-9fc6-9a85fe40f13e,DIREKT,1.0,2025-10-29,,
VTR-00003042,MINT,9f41163b-7b05-4226-9ea4-eff144057112,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003043,MINT,7e5329fa-4a58-444e-b34d-a2eb71f9e64c,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003044,MINT,99ef2bc6-1ebc-4039-b926-d8b50b7fa41f,DIREKT,1.0,2025-07-11,,
VTR-00003045,MINT,ab8c49bb-37e1-4075-8aaf-780fa0b35f25,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003046,MINT,c0cfd613-f067-4011-a08f-683bf4b83c37,DIREKT,1.0,2021-06-30,,
VTR-00003047,MINT,66eb3386-26d5-44b1-8442-e2b56b1f7e10,DIREKT,1.0,2023-10-27,,
VTR-00003048,MINT,9537b824-f2c6-4b09-b576-0abf206d45d3,DIREKT,1.0,2025-11-25,,
VTR-00003049,MINT,a5142204-b88b-4157-8c15-5205b52b7c3e,DIREKT,1.0,2023-02-19,,
VTR-00003050,MINT,ede770ee-608e-45f8-a229-8c478edf51d7,DIREKT,1.0,2023-12-22,,
VTR-00003051,MINT,656228ef-ba6e-4897-87c7-e10e0f9967ed,DIREKT,1.0,2025-11-23,,
VTR-00003053,MINT,c812c9de-29b7-4761-b2bd-d33f3a15787c,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003054,MINT,13a21de7-88dd-4f7d-888d-ccf1d18c977c,DIREKT,1.0,2020-07-11,,
VTR-00003055,MINT,ff2677d8-9d42-4ea4-bf23-9030f358c865,DIREKT,1.0,2021-10-11,,
VTR-00003056,MINT,5b659481-0d7b-441b-8794-4564b280724b,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003057,MINT,6c6ee75c-d530-4e6e-b06c-a3a3f20b2f34,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003058,MINT,a1faf8af-2c20-4339-a7aa-f5f274e70664,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003059,MINT,0f3ae8a9-bfdc-4a70-9122-6c692e5076ec,DIREKT,1.0,2023-10-15,,
VTR-00003060,MINT,337c71da-27f0-4732-8c32-e78234da956a,DIREKT,1.0,2024-01-30,,
VTR-00003061,MINT,20974f70-4c7d-4ed1-9dc7-d6e09a911a1c,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003062,MINT,fff3a1e8-33c7-4c99-a1bc-081188e18dbc,DIREKT,1.0,2024-03-06,,
VTR-00003063,MINT,1778546f-d08b-4bf8-8e02-595d6fcbe582,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003064,MINT,8efde008-90c5-42ae-9a1d-dc4ce41e42c3,DIREKT,1.0,2021-06-21,,
VTR-00003065,MINT,c99c1074-8b69-47fa-b0cb-8ef8fb4c8d37,DIREKT,1.0,2022-04-20,,
VTR-00003066,MINT,760281d2-8588-4d60-94c5-f1fa74a5113b,DIREKT,1.0,2024-07-09,,
VTR-00003067,MINT,3581cd2b-7e02-4dc8-813a-870cb847eb43,DIREKT,1.0,2021-12-07,,
VTR-00003068,MINT,dc636b76-7c85-4ce5-b890-9e616debdc71,DIREKT,1.0,2025-11-30,,
VTR-00003069,MINT,7b109a8c-e446-4bc7-9db4-3aeae2e643bb,DIREKT,1.0,2025-09-30,,
VTR-00003070,MINT,6b70a014-66fd-4b27-8b41-0ef195415a62,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003071,MINT,cb754a6f-7a31-4611-bcf5-4f768b0390af,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003072,MINT,e64b8b44-1757-4cc7-a2f6-342766c1f092,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003073,MINT,b7b25fee-c738-4b1f-920e-07d063a92231,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003074,MINT,72e5988f-eb4c-478c-9bb8-167f284f8707,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003075,MINT,120c3108-5386-4e81-aae2-dc6e224d331c,DIREKT,1.0,2024-07-27,,
VTR-00003076,MINT,e677eaf8-2352-4798-9c16-6973062aa797,DIREKT,1.0,2021-09-05,,
VTR-00003077,MINT,1fc2ca83-844a-4eae-9142-2fb3d5c1bbc8,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003078,MINT,9fe89231-f1ca-4c6a-b90e-b888252d76f5,DIREKT,1.0,2020-08-11,,
VTR-00003079,MINT,24b504f7-f2de-4f49-ae48-f2d67216bd3b,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003080,MINT,cd7e4a2e-2df3-4134-b70c-512db56bc567,DIREKT,1.0,2025-06-13,,
VTR-00003081,MINT,b134d073-5d0d-4358-8ba7-43695ab81099,DIREKT,1.0,2025-02-04,,
VTR-00003082,MINT,23d379a9-d437-4d25-8c39-30cd51a6a33a,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003083,MINT,26e19239-7d07-45e3-a56e-395d5fe0771b,DIREKT,1.0,2025-09-28,,
VTR-00003084,MINT,f777d196-8c38-4fec-932e-8b7096764acd,DIREKT,1.0,2025-10-14,,
VTR-00003085,MINT,3b56101c-0a76-4e7c-8de8-11d5aa1693d9,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003086,MINT,731d5921-e651-43a1-9827-56196516f983,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003087,MINT,7c526533-cfe6-4f8d-916f-fdf334cbecff,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003088,MINT,ad441cbe-1dc4-4ff4-a410-e1a547197f6d,DIREKT,1.0,2025-04-24,,
VTR-00003089,MINT,0e77d9ea-52c7-4dfa-8b0f-961a27d56629,DIREKT,1.0,2024-07-29,,
VTR-00003090,MINT,a491fd43-f071-40ea-baf2-b31e42c3a9eb,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003091,MINT,72fee3ec-2eb4-49d0-99d7-2ca7bb6d1151,DIREKT,1.0,2025-06-30,,
VTR-00003092,MINT,14e0bfdd-fa0c-47ec-a794-63069c7205f5,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003093,MINT,28f97967-cefc-489c-8550-1d048f2f9cb3,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003094,MINT,cb31f13c-e0ff-4dee-9a0b-d0119c47facb,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003095,MINT,cf307d5a-d2c3-40ce-bed8-d4f04136a2d0,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003096,MINT,d17fe2f5-817a-4eba-8395-f3e8543e98ca,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003098,MINT,c5ecca44-e91a-4f2d-bfd5-59a12d0ecca6,DIREKT,1.0,2020-08-05,,
VTR-00003099,MINT,614dafc9-3c93-412e-923c-5272e620b23d,DIREKT,1.0,2022-03-23,,
VTR-00003100,MINT,6f154599-bfd4-4d3e-a4e5-88d6c350a229,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003101,MINT,08da21be-65c0-40d4-828b-64af791aca97,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003102,MINT,c8f3046d-73c0-4b51-aab5-c38119e45219,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003103,MINT,44e0048b-f3b5-48ff-a3b5-308daa276005,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003104,MINT,2b595456-5191-4748-b2d7-e77497a170dd,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003105,MINT,35941de0-c5d4-4564-b445-d14e2a888d09,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003106,MINT,4e393254-dd32-4b95-8179-bab2b7360a63,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003107,MINT,4b8a9e66-70ff-4cb1-9d42-b68801dc8ebd,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003108,MINT,626efba4-efeb-4279-9c47-e558adf689cf,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003109,MINT,7b933f3b-beab-44ec-96e0-13f5655af431,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003110,MINT,974e9935-42b1-42ad-823d-b193c4fa5972,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003111,MINT,2f0d15d6-b023-44cd-8e28-b80a1dd5172b,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003112,MINT,2e2308c0-f86f-4e90-8781-a17c837caec5,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003113,MINT,b0f251d3-a0e7-4398-9455-68633cb17b4d,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003114,MINT,dee394b3-fd9b-48e8-bcdc-5991bab59d56,DIREKT,1.0,2025-11-10,,
VTR-00003115,MINT,5ee880e7-bf55-490b-9987-98ac37597a56,DIREKT,1.0,2022-07-08,,
VTR-00003116,MINT,68252ca6-3a88-4477-a758-956a5a795c07,DIREKT,1.0,2025-07-13,,
VTR-00003117,MINT,2402176b-bedf-4458-b69c-461a059c87e5,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003119,MINT,02879bfc-0119-4456-a985-02a148cf51ec,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003120,MINT,7f8a2654-29da-4b79-a802-9cd4bf94a21f,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003121,MINT,d41092c1-070e-4ad4-b69a-05977d81b6db,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003122,MINT,59d7483b-2963-4f0b-b40e-cb8bc05cb33b,DIREKT,1.0,2025-04-26,,
VTR-00003123,MINT,38214a4e-00d9-4707-8328-57b16daa4e5c,DIREKT,1.0,2025-10-11,,
VTR-00003124,MINT,c83c9c15-6b3b-4811-9244-af58ee050926,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003125,MINT,40282cc9-830a-4552-8948-f27cefaf857f,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003126,MINT,25818db2-4495-48b9-b3c7-d8d0e1fc2145,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003127,MINT,2e63976c-3be8-4f6e-aa52-fcb214b755f7,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003128,MINT,1d01d032-4f01-4b6e-a9e9-671932e97cb5,DIREKT,1.0,2025-06-17,,
VTR-00003129,MINT,79358059-6ca3-4031-b17a-0bb4b066e349,DIREKT,1.0,2025-10-24,,
VTR-00003130,MINT,f979a1c3-a981-41d0-96ad-bfc8a42f962f,DIREKT,1.0,2025-05-09,,
VTR-00003131,MINT,41bb3124-e7d7-4f88-b93c-4e6237aea9a0,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003132,MINT,2bd5fcc5-92d5-409e-b17c-230666a9a69e,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003133,MINT,7dae21dd-617f-4484-8a68-e0089ea556ff,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003134,MINT,aae3ba5b-c701-43e3-9603-f5d77dc5407f,DIREKT,1.0,2025-11-27,,
VTR-00003135,MINT,bed52e74-2f3e-4d42-b821-67f7e345ebd9,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003136,MINT,647c3dc5-da38-4db4-9439-9f14583b29c7,DIREKT,1.0,2025-04-20,,
VTR-00003137,MINT,034fa9bb-5fca-41b8-b5be-ff1ad50e769b,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003138,MINT,71bcd01c-c6f8-4140-899b-d52a06058374,DIREKT,1.0,2025-06-26,,
VTR-00003139,MINT,a6185485-c3db-4b3b-a044-f9d754dadb81,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003140,MINT,d76e3dc1-a2bd-4ae9-b2d6-ee2704f30673,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003142,MINT,22623b7b-1bea-4239-8ad1-1653b789cdca,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003143,MINT,e0d87c9a-d22f-4415-b7b1-e7585afba7e5,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003144,MINT,072ff025-89a4-4a61-8af9-80eec8b6308f,DIREKT,1.0,2025-10-06,,
VTR-00003145,MINT,c84aef24-dc1b-41ff-b1bd-bccabe5417ae,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003146,MINT,d5f7a112-1f7c-40f4-ba57-e35344452968,DIREKT,1.0,2025-05-29,,
VTR-00003147,MINT,f4c10e05-7ac1-448d-9609-8edce0c01827,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003148,MINT,aa6b49e7-947b-4545-9944-e4ff09ac20fe,DIREKT,1.0,2025-08-24,,
VTR-00003150,MINT,d2f57e02-30a4-4c2d-92bf-285caf436ece,DIREKT,1.0,2025-11-11,,
VTR-00003151,MINT,de843073-35ce-4423-b806-612d549d2d61,DIREKT,1.0,2025-06-30,,
VTR-00003152,MINT,86a24f82-b58f-40da-b871-e37fe697c686,DIREKT,1.0,2025-07-09,,
VTR-00003153,MINT,7025a1fb-37f5-4aed-b59e-0713b582cce8,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003154,MINT,32cf8479-c47d-48db-8463-00365497c516,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003155,MINT,57a96f6d-eb87-499b-bcf1-d852e8c11124,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003156,MINT,1b1baad0-e9bf-44a5-99b3-ede21971fe55,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003157,MINT,cf04ffaf-f1a3-4188-8c0b-f0cf7fbe4ecb,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003158,MINT,ed5b8cc7-21d2-4470-82d6-ac87821214ed,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003159,MINT,4fa84069-ebb4-44fd-8624-2308a3c3f91b,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003160,MINT,df32ecbd-6807-41e3-89b7-0f284f4586ad,DIREKT,1.0,2025-05-26,,
VTR-00003161,MINT,bdab96b2-f911-4541-9b73-bf2da1df030a,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003162,MINT,0027f109-cd17-4662-add7-88a8f63d9d9a,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003163,MINT,40a99e23-1f96-4f26-b802-1b20bb1671d4,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003164,MINT,97f7852b-e402-45d8-a7d0-3e737ccbdc6f,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003166,MINT,b3ce79ba-88b7-4435-9736-3e864796fc15,DIREKT,1.0,2025-09-24,,
VTR-00003168,MINT,78f4ebd3-879f-4fdd-a15b-70cef48c29c9,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003169,MINT,46350f99-c0c6-4366-bb4e-1ec18a1f5f5e,DIREKT,1.0,2025-11-11,,
VTR-00003170,MINT,1fbb381a-edc3-49ce-87c1-287119e75de5,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003171,MINT,bf49523f-0eea-40b4-8f2c-aa3cea356437,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003172,MINT,6166bd6d-90d4-48f0-b551-c00ea159e6c1,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003173,MINT,ecbc54ac-0782-4ce5-bb94-450d2ae3241f,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003174,MINT,d86063c5-bcbc-449d-95f1-44b56bd257b7,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003175,MINT,987ea2e3-a417-4359-828d-50d529cf9366,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003176,MINT,e3c4f62e-327a-457d-aa10-dd5d713cdecc,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003177,MINT,0a667e4b-2d0d-4a52-bc5c-6dd8f4aac2bd,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003178,MINT,53fbb8f7-06bc-4cc5-b869-631bb0c2165a,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003179,MINT,a658fe47-2f49-4af9-b6e0-bfbefa5e31dd,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003180,MINT,30ed54ac-b65e-401e-b32a-955bcf33f192,MIGRATIONSLOG,1.0,2025-11-15,,migriert
VTR-00003181,MINT,8c85212e-452a-4b9a-b00f-c37a31405445,MIGRATIONSLOG,1.0,2025-11-15,,migriert
